username,jweezy,rank,0,games,0,winrate,0,wins,0
username,raku,rank,0,games,0,winrate,0,wins,0
username,homie,rank,0,games,0,winrate,0,wins,0
username,allyssa,rank,0,games,1,winrate,1.0,wins,1
username,drewdog_millionaire,rank,0,games,1,winrate,1.0,wins,1
username,handome_homie,rank,0,games,0,winrate,0,wins,0
